"VideoID","PublishedDate","Title","Description","ViewCount","LikeCount","DislikeCount","FavoriteCount","CommentCount","Duration"
"3RGRyTGUbv4","2015-01-25T10:26:01.000Z","Patriots Press Conference Cold Open - Saturday Night Live","New England Patriots coach Bill Belichick (Beck Bennett) and quarterback Tom Brady (Taran Killam) reveal who was really responsible for the deflated footballs.

Get more SNL on Hulu Plus: http://www.hulu.com/saturday-night-live

Get more SNL: http://www.nbc.com/saturday-night-live
Full Episodes: http://www.nbc.com/saturday-night-live/video

Like SNL: https://www.facebook.com/snl
Follow SNL: https://twitter.com/nbcsnl
SNL Tumblr: http://nbcsnl.tumblr.com/
SNL Instagram: http://instagram.com/nbcsnl 
SNL Google+: https://plus.google.com/+SaturdayNightLive/ 
SNL Pinterest: http://www.pinterest.com/nbcsnl/",4748999,14357,1586,0,1209,"PT5M26S"
"5kvVVRiQdLs","2015-01-18T18:09:04.000Z","Weekend Update: Part 2 - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 40: http://j.mp/1ufhqva
Colin Jost: http://j.mp/1xGeguZ
Weekend Update: News: http://j.mp/1ufhqLC
Michael Che: http://j.mp/1ufhsTQ
Kevin Hart: http://j.mp/1ufhr29
Season 40 Episode 11: http://j.mp/1ufhDhN

Weekend Update anchors Colin Jost and Michael Che tackle the week's biggest news, including Mitt Romney's possible presidential run and Pope Francis' criticism of Charlie Hebdo. Colin's neighbor Mrs. Santini (Kate McKinnon) stops by. Aired 1/17/15",13746,96,2,0,3,"PT3M8S"
"7DWAMVDtUww","2015-01-18T18:09:04.000Z","Listening Party - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 40: http://j.mp/1ufhqva
Jay Pharoah: http://j.mp/1ufhCKN
Cecily Strong: http://j.mp/1ufhFGu
Bobby Moynihan: http://j.mp/1ufhAmi
Beck Bennett: http://j.mp/1ufisam
Taran Killam: http://j.mp/1ufiq2h
Kenan Thompson: http://j.mp/1ufisr2
Leslie Jones: http://j.mp/1ufhD1n
Kevin Hart: http://j.mp/1ufhr29
Season 40 Episode 11: http://j.mp/1ufiv5Z
Pete Davidson: http://j.mp/1ufiv69

Rapper Chocolate Droppa's (Kevin Hart) new single is inspired by his crew (Leslie Jones, Jay Pharoah, Bobby Moynihan, Taran Killam, Cecily Strong, Beck Bennett, Pete Davidson, Kenan Thompson); it also reveals all of their secrets. Aired 1/17/15",319815,2248,55,0,80,"PT4M29S"
"7RgXKSrApKU","2015-01-25T19:04:08.000Z","Weekend Update: Part 1 - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 40: http://j.mp/1BpJ48h
Blake Shelton: http://j.mp/1BpJ8om
Colin Jost: http://j.mp/1BpJ6Nc
Michael Che: http://j.mp/1BpJ4oH
Season 40 Episode 12: http://j.mp/1BpJ9bT

Weekend Update anchors Colin Jost and Michael Che tackle the week&apos;s biggest news, including President Obama&apos;s comeback at the State of the Union and the Patriots&apos; cheating accusations. Riblet (Bobby Moynihan) stops by. Aired 1/24/15",22600,128,2,0,5,"PT6M41S"
"8s6z8WD843U","2015-01-18T00:59:14.000Z","Saturday Night Line: SNL Fans Test Their Kevin Hart Knowledge","All season, fans wait for days in line for the chance to see Saturday Night Live.  What happens when their favorite SNL cast members invade the line?  Find out on Saturday Night Line!  New episodes every Saturday. #SNLine

Get more SNL on Hulu Plus: http://www.hulu.com/saturday-night-live

Get more SNL: http://www.nbc.com/saturday-night-live
Full Episodes: http://www.nbc.com/saturday-night-live/video

Like SNL: https://www.facebook.com/snl
Follow SNL: https://twitter.com/nbcsnl
SNL Tumblr: http://nbcsnl.tumblr.com/
SNL Instagram: http://instagram.com/nbcsnl 
SNL Google+: https://plus.google.com/+SaturdayNightLive/ 
SNL Pinterest: http://www.pinterest.com/nbcsnl/",26638,89,18,0,7,"PT3M6S"
"8zXmgH_plz8","2015-01-18T08:44:48.000Z","The Journey - Saturday Night Live","To escape the wrath of a dragon, one man (Kevin Hart) must get his companions (Kenan Thompson, Sasheer Zamata, Cecily Strong, Taran Killam) to stop breaking into song and get moving.

Get more SNL on Hulu Plus: http://www.hulu.com/saturday-night-live

Get more SNL: http://www.nbc.com/saturday-night-live
Full Episodes: http://www.nbc.com/saturday-night-live/video

Like SNL: https://www.facebook.com/snl
Follow SNL: https://twitter.com/nbcsnl
SNL Tumblr: http://nbcsnl.tumblr.com/
SNL Instagram: http://instagram.com/nbcsnl 
SNL Google+: https://plus.google.com/+SaturdayNightLive/ 
SNL Pinterest: http://www.pinterest.com/nbcsnl/",431055,2243,155,0,121,"PT5M5S"
"A8WIBv3erj8","2015-02-01T09:30:13.000Z","Totino's Super Bowl Commercial - Saturday Night Live","Totino's offers something for everyone this Super Bowl Sunday: pizza rolls for the guys and the Super Bowl Activity Pack for Women.

Get more SNL on Hulu Plus: http://www.hulu.com/saturday-night-live

Get more SNL: http://www.nbc.com/saturday-night-live
Full Episodes: http://www.nbc.com/saturday-night-live/video

Like SNL: https://www.facebook.com/snl
Follow SNL: https://twitter.com/nbcsnl
SNL Tumblr: http://nbcsnl.tumblr.com/
SNL Instagram: http://instagram.com/nbcsnl 
SNL Google+: https://plus.google.com/+SaturdayNightLive/ 
SNL Pinterest: http://www.pinterest.com/nbcsnl/",2899914,13636,751,0,940,"PT2M21S"
"Bcm91_moQx8","2015-01-25T19:04:08.000Z","Weekend Update: Pete Davidson - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 40: http://j.mp/1BpJ48h
Blake Shelton: http://j.mp/1BpJb3A
Colin Jost: http://j.mp/1BpJ6Nc
Michael Che: http://j.mp/1BpJ4oH
Season 40 Episode 12: http://j.mp/1BpJ7AO

Pete Davidson explains how having a good computer password can prevent your girlfriend from logging onto your computer and discovering how much gay porn you've watched. Aired 1/24/15",65996,627,6,0,9,"PT3M51S"
"DOn9oEph4zw","2015-01-29T23:18:12.000Z","SNL Host J.K. Simmons and Kate McKinnon Reveal Their Super Bowl Picks","J.K. Simmons hosts Saturday Night Live with musical guest D'Angelo on January 31, 2015.

Get more SNL on Hulu Plus: http://www.hulu.com/saturday-night-live

Get more SNL: http://www.nbc.com/saturday-night-live
Full Episodes: http://www.nbc.com/saturday-night-live/video

Like SNL: https://www.facebook.com/snl
Follow SNL: https://twitter.com/nbcsnl
SNL Tumblr: http://nbcsnl.tumblr.com/
SNL Instagram: http://instagram.com/nbcsnl 
SNL Google+: https://plus.google.com/+SaturdayNightLive/ 
SNL Pinterest: http://www.pinterest.com/nbcsnl/",118142,459,17,0,36,"PT52S"
"eZ6_vAXNcxQ","2015-01-25T10:26:02.000Z","Celebrity Family Feud - Saturday Night Live","The Voice coaches Blake Shelton, Adam Levine (Taran Killam), Pharrell (Jay Pharoah) and Christina Aguilera (Cecily Strong) take on American Idol judges Keith Urban (Kate McKinnon), Nicki Minaj (Sasheer Zamata), Harry Connick, Jr. (Beck Bennett) and Steven Tyler (Kyle Mooney).

Get more SNL on Hulu Plus: http://www.hulu.com/saturday-night-live

Get more SNL: http://www.nbc.com/saturday-night-live
Full Episodes: http://www.nbc.com/saturday-night-live/video

Like SNL: https://www.facebook.com/snl
Follow SNL: https://twitter.com/nbcsnl
SNL Tumblr: http://nbcsnl.tumblr.com/
SNL Instagram: http://instagram.com/nbcsnl 
SNL Google+: https://plus.google.com/+SaturdayNightLive/ 
SNL Pinterest: http://www.pinterest.com/nbcsnl/",6677929,19266,1726,0,1021,"PT6M45S"
"ezXS5M_tI-0","2015-01-25T19:04:13.000Z","Weekend Update: Part 2 - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 40: http://j.mp/1BpJ48h
Blake Shelton: http://j.mp/1BpJb3A
Colin Jost: http://j.mp/1BpJ6Nc
Michael Che: http://j.mp/1BpJ4oH
Season 40 Episode 12: http://j.mp/1BpJ7AO

Weekend Update anchors Colin Jost and Michael Che tackle the week&apos;s biggest news, including President Obama&apos;s comeback at the State of the Union and the Patriots&apos; cheating accusations. Riblet (Bobby Moynihan) stops by. Aired 1/24/15",48231,205,19,0,10,"PT7M46S"
"i9AdeNSiy0w","2015-01-25T10:26:01.000Z","Farm Hunk - Saturday Night Live","A group of women (Cecily Strong, Vanessa Bayer, Kate McKinnon, Sasheer Zamata, Aidy Bryant, Leslie Jones) compete for the affections of a hunky farmer (Blake Shelton) on reality dating series Farm Hunk.

Get more SNL on Hulu Plus: http://www.hulu.com/saturday-night-live

Get more SNL: http://www.nbc.com/saturday-night-live
Full Episodes: http://www.nbc.com/saturday-night-live/video

Like SNL: https://www.facebook.com/snl
Follow SNL: https://twitter.com/nbcsnl
SNL Tumblr: http://nbcsnl.tumblr.com/
SNL Instagram: http://instagram.com/nbcsnl 
SNL Google+: https://plus.google.com/+SaturdayNightLive/ 
SNL Pinterest: http://www.pinterest.com/nbcsnl/",2497636,9472,336,0,451,"PT5M27S"
"IlEgGdg-3b4","2014-12-21T17:31:06.000Z","Weekend Update: Garth and Kat  - Saturday Night Live","Garth (Fred Armisen) and Kat (Kristen Wiig) perform songs from their new Hanukkah album. Aired 12/20/14

Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 40: http://j.mp/16FQWbl
Kristen Wiig: http://j.mp/1wbyUSP
Weekend Update: Guests: http://j.mp/1wbyOdU
Fred Armisen: http://j.mp/16FSXEj
Michael Che: http://j.mp/1wbyOe3
Amy Adams: http://j.mp/1wbyOun
Season 40 Episode 10: http://j.mp/1wbzsrT",83912,788,28,0,39,"PT5M2S"
"jH_OI3Sfo0U","2015-01-18T08:44:47.000Z","Kevin Hart Monologue - Saturday Night Live","Host Kevin Hart discusses the raccoon problem in his neighborhood and why he wouldn't rescue his fiancée from a mountain lion attack.

Get more SNL on Hulu Plus: http://www.hulu.com/saturday-night-live

Get more SNL: http://www.nbc.com/saturday-night-live
Full Episodes: http://www.nbc.com/saturday-night-live/video

Like SNL: https://www.facebook.com/snl
Follow SNL: https://twitter.com/nbcsnl
SNL Tumblr: http://nbcsnl.tumblr.com/
SNL Instagram: http://instagram.com/nbcsnl 
SNL Google+: https://plus.google.com/+SaturdayNightLive/ 
SNL Pinterest: http://www.pinterest.com/nbcsnl/",1618604,14227,283,0,685,"PT8M10S"
"JRatatR8ahY","2015-01-18T18:09:04.000Z","Weekend Update: Mrs. Sartini - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 40: http://j.mp/1ufhqva
Colin Jost: http://j.mp/1xGeguZ
Kate McKinnon: http://j.mp/1ufhtXV
Michael Che: http://j.mp/1ufhsTQ
Kevin Hart: http://j.mp/1ufhr29
Season 40 Episode 11: http://j.mp/1ufijDX
Weekend Update: Guests: http://j.mp/1ufhxGQ

Mrs. Santini (Kate McKinnon), a woman who lives in Colin Jost's building, gives advice on how to deal with annoying neighbors. Aired 1/17/15",60898,478,5,0,9,"PT3M15S"
"krO_peubD_8","2014-12-21T17:31:05.000Z","Weekend Update: Part 2  - Saturday Night Live","Weekend Update anchors Colin Jost and Michael Che tackle the week's biggest news, including workplace robots and a drug-resistant super bacteria. Garth and Kat (Kristen Wiig and Fred Armisen) stop by to sing Hanukkah songs. Aired 12/20/14

Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 40: http://j.mp/16FQWbl
Kristen Wiig: http://j.mp/1wbyUSP
Colin Jost: http://j.mp/1wbyNqr
Bobby Moynihan: http://j.mp/1wbySdF
Kenan Thompson: http://j.mp/1wbAZON
Weekend Update: News: http://j.mp/1wbB058
Fred Armisen: http://j.mp/16FSXEj
Michael Che: http://j.mp/1wbyOe3
Amy Adams: http://j.mp/1wbyOun
Season 40 Episode 10: http://j.mp/1wbyPyp",25174,165,7,0,8,"PT5M49S"
"ksu7hmVcB4M","2015-01-25T10:26:02.000Z","Parole Board - Saturday Night Live","A prisoner (Kenan Thompson) pleads his case but the parole board is not so easily swayed, especially because of his cannibalism.

Get more SNL on Hulu Plus: http://www.hulu.com/saturday-night-live

Get more SNL: http://www.nbc.com/saturday-night-live
Full Episodes: http://www.nbc.com/saturday-night-live/video

Like SNL: https://www.facebook.com/snl
Follow SNL: https://twitter.com/nbcsnl
SNL Tumblr: http://nbcsnl.tumblr.com/
SNL Instagram: http://instagram.com/nbcsnl 
SNL Google+: https://plus.google.com/+SaturdayNightLive/ 
SNL Pinterest: http://www.pinterest.com/nbcsnl/",2705063,16637,392,0,611,"PT3M56S"
"LDHrQ48of7s","2014-12-21T17:31:05.000Z","Weekend Update: Part 1 - Saturday Night Live","Weekend Update anchors Colin Jost and Michael Che tackle the week's biggest news, including the U.S. restoring diplomatic relations with Cuba and Sony pulling The Interview from theaters. Kim Jong-Un (Bobby Moynihan) and Michael Che's neighbor Willie stop by. Aired 12/20/14",42841,229,10,0,12,"PT8M5S"
"LQKVIJnfiNM","2015-02-01T09:30:12.000Z","Casablanca - Saturday Night Live","In an alternate ending of Casablanca, Ilsa (Kate McKinnon) isn't so conflicted about leaving Rick (J.K. Simmons).

Get more SNL on Hulu Plus: http://www.hulu.com/saturday-night-live

Get more SNL: http://www.nbc.com/saturday-night-live
Full Episodes: http://www.nbc.com/saturday-night-live/video

Like SNL: https://www.facebook.com/snl
Follow SNL: https://twitter.com/nbcsnl
SNL Tumblr: http://nbcsnl.tumblr.com/
SNL Instagram: http://instagram.com/nbcsnl 
SNL Google+: https://plus.google.com/+SaturdayNightLive/ 
SNL Pinterest: http://www.pinterest.com/nbcsnl/",1387907,14434,176,0,681,"PT4M30S"
"NzTSyzjclck","2014-12-23T01:02:53.000Z","Cut For Time: Christmas Romance (ft. Amy Adams - Saturday Night Live","A man (Pete Davidson) declares his love for Amy Adams – and other things – when he shows up at her house with cue cards.

Get more SNL on Hulu Plus: http://www.hulu.com/saturday-night-live

Get more SNL: http://www.nbc.com/saturday-night-live
Full Episodes: http://www.nbc.com/saturday-night-live/video

Like SNL: https://www.facebook.com/snl
Follow SNL: https://twitter.com/nbcsnl
SNL Tumblr: http://nbcsnl.tumblr.com/
SNL Instagram: http://instagram.com/nbcsnl 
SNL Google+: https://plus.google.com/+SaturdayNightLive/ 
SNL Pinterest: http://www.pinterest.com/nbcsnl/",2812012,10809,1482,0,638,"PT4M30S"
"Od5JBdWbFc8","2015-01-15T22:26:08.000Z","Sia, Kevin Hart and Kate McKinnon Promise The Best SNL of 2015","Kevin Hart hosts Saturday Night Live with musical guest Sia on January 17, 2015.

Get more SNL on Hulu Plus: http://www.hulu.com/saturday-night-live

Get more SNL: http://www.nbc.com/saturday-night-live
Full Episodes: http://www.nbc.com/saturday-night-live/video

Like SNL: https://www.facebook.com/snl
Follow SNL: https://twitter.com/nbcsnl
SNL Tumblr: http://nbcsnl.tumblr.com/
SNL Instagram: http://instagram.com/nbcsnl 
SNL Google+: https://plus.google.com/+SaturdayNightLive/ 
SNL Pinterest: http://www.pinterest.com/nbcsnl/",557030,2573,69,0,125,"PT1M8S"
"oo5PtmEs-v4","2015-01-25T01:20:28.000Z","Saturday Night Line: SNL's Sasheer Zamata and Fans Play Shake 'N Blake","All season, fans wait for days in line for the chance to see Saturday Night Live.  What happens when their favorite SNL cast members invade the line?  Find out on Saturday Night Line!  New episodes every Saturday. #SNLine

Get more SNL on Hulu Plus: http://www.hulu.com/saturday-night-live

Get more SNL: http://www.nbc.com/saturday-night-live
Full Episodes: http://www.nbc.com/saturday-night-live/video

Like SNL: https://www.facebook.com/snl
Follow SNL: https://twitter.com/nbcsnl
SNL Tumblr: http://nbcsnl.tumblr.com/
SNL Instagram: http://instagram.com/nbcsnl 
SNL Google+: https://plus.google.com/+SaturdayNightLive/ 
SNL Pinterest: http://www.pinterest.com/nbcsnl/",19318,78,15,0,5,"PT3M2S"
"Ovluk0Yy6qA","2015-02-01T01:11:53.000Z","Saturday Night Line: SNL's Cecily Strong and Fans Pop By The Balloon Room","All season, fans wait for days in line for the chance to see Saturday Night Live.  What happens when their favorite SNL cast members invade the line?  Find out on Saturday Night Line!  New episodes every Saturday. #SNLine

Get more SNL on Hulu Plus: http://www.hulu.com/saturday-night-live

Get more SNL: http://www.nbc.com/saturday-night-live
Full Episodes: http://www.nbc.com/saturday-night-live/video

Like SNL: https://www.facebook.com/snl
Follow SNL: https://twitter.com/nbcsnl
SNL Tumblr: http://nbcsnl.tumblr.com/
SNL Instagram: http://instagram.com/nbcsnl 
SNL Google+: https://plus.google.com/+SaturdayNightLive/ 
SNL Pinterest: http://www.pinterest.com/nbcsnl/",64714,196,41,0,21,"PT3M2S"
"OXvo6ksBHnI","2015-01-18T08:44:47.000Z","Calvin Klein Ad - SNL","Justin Bieber (Kate McKinnon) strips down for a new set of Calvin Klein underwear ads.

Get more SNL on Hulu Plus: http://www.hulu.com/saturday-night-live

Get more SNL: http://www.nbc.com/saturday-night-live
Full Episodes: http://www.nbc.com/saturday-night-live/video

Like SNL: https://www.facebook.com/snl
Follow SNL: https://twitter.com/nbcsnl
SNL Tumblr: http://nbcsnl.tumblr.com/
SNL Instagram: http://instagram.com/nbcsnl 
SNL Google+: https://plus.google.com/+SaturdayNightLive/ 
SNL Pinterest: http://www.pinterest.com/nbcsnl/",8269735,42248,2711,0,2795,"PT3M10S"
"Quqfky-zpvA","2015-01-18T18:09:04.000Z","Soap Opera Reunion - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 40: http://j.mp/1ufhqva
Cecily Strong: http://j.mp/1ufhFGu
Kate McKinnon: http://j.mp/1ufhtXV
Vanessa Bayer: http://j.mp/1ufhDyt
Taran Killam: http://j.mp/1ufiq2h
Sasheer Zamata: http://j.mp/1ufiqPP
Kevin Hart: http://j.mp/1ufhr29
Aidy Bryant: http://j.mp/1ufhECr
Season 40 Episode 11: http://j.mp/1ufijDX

When the cast of a popular soap opera is reunited on a talk show, one actor (Vanessa Bayer) realizes she's being negatively singled out with her walk-on music.Aired 1/17/15",324194,1438,63,0,47,"PT5M4S"
"RB21rKsC3sk","2015-01-18T18:09:05.000Z","Why'd You Post That? - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 40: http://j.mp/1ufhqva
Vanessa Bayer: http://j.mp/1ufhDyt
Kevin Hart: http://j.mp/1ufhr29
Kyle Mooney: http://j.mp/1ufhBGR
Aidy Bryant: http://j.mp/1ufhECr
Season 40 Episode 11: http://j.mp/1ufhxa5

On Why'd You Post That? host Darnell (Kevin Hart) calls out Instagram users (Vanessa Bayer, Aidy Bryant, Kyle Mooney) on their terrible photo choices. Aired 1/17/15",475884,4185,147,0,135,"PT6M1S"
"ROcwX4_05nc","2015-01-28T01:32:49.000Z","J.K. Simmons Rushes Through His SNL Promos with Kenan Thompson","J.K. Simmons hosts Saturday Night Live with musical guest D'Angelo on January 31, 2015.

Get more SNL on Hulu Plus: http://www.hulu.com/saturday-night-live

Get more SNL: http://www.nbc.com/saturday-night-live
Full Episodes: http://www.nbc.com/saturday-night-live/video

Like SNL: https://www.facebook.com/snl
Follow SNL: https://twitter.com/nbcsnl
SNL Tumblr: http://nbcsnl.tumblr.com/
SNL Instagram: http://instagram.com/nbcsnl 
SNL Google+: https://plus.google.com/+SaturdayNightLive/ 
SNL Pinterest: http://www.pinterest.com/nbcsnl/",156584,964,11,0,63,"PT1M48S"
"RuyG66HNTjI","2015-01-25T19:04:19.000Z","Weekend Update: Nicole - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 40: http://j.mp/1BpJ48h
Blake Shelton: http://j.mp/1BpJ8om
Colin Jost: http://j.mp/1BpJ6Nc
Michael Che: http://j.mp/1BpJ4oH
Season 40 Episode 12: http://j.mp/1BpJz29

Michael Che's ex-girlfriend Nicole (Sasheer Zamata) shares tips for getting your personal finances in order � until her and Che&apos;s history gets in the way. Aired 1/24/15",14842,81,6,0,5,"PT3M19S"
"SUFZoWrPPm8","2015-01-14T01:58:50.000Z","SNL's Aidy Bryant and Host Kevin Hart Fall in Love - Saturday Night Live","Kevin Hart hosts Saturday Night Live with musical guest Sia on January 17, 2015.

Get more SNL on Hulu Plus: http://www.hulu.com/saturday-night-live

Get more SNL: http://www.nbc.com/saturday-night-live
Full Episodes: http://www.nbc.com/saturday-night-live/video

Like SNL: https://www.facebook.com/snl
Follow SNL: https://twitter.com/nbcsnl
SNL Tumblr: http://nbcsnl.tumblr.com/
SNL Instagram: http://instagram.com/nbcsnl 
SNL Google+: https://plus.google.com/+SaturdayNightLive/ 
SNL Pinterest: http://www.pinterest.com/nbcsnl/",180999,923,43,0,61,"PT2M27S"
"T6FhxSHP-qM","2015-01-21T03:04:07.000Z","Blake Shelton and Cecily Strong Taunt Adam Levine - Saturday Night Live","Blake Shelton hosts and performs on Saturday Night Live on January 24, 2015.

Get more SNL on Hulu Plus: http://www.hulu.com/saturday-night-live

Get more SNL: http://www.nbc.com/saturday-night-live
Full Episodes: http://www.nbc.com/saturday-night-live/video

Like SNL: https://www.facebook.com/snl
Follow SNL: https://twitter.com/nbcsnl
SNL Tumblr: http://nbcsnl.tumblr.com/
SNL Instagram: http://instagram.com/nbcsnl 
SNL Google+: https://plus.google.com/+SaturdayNightLive/ 
SNL Pinterest: http://www.pinterest.com/nbcsnl/",418688,1459,62,0,102,"PT2M51S"
"thVeqMukTGk","2015-01-25T19:04:13.000Z","Magician - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 40: http://j.mp/1BpJ48h
Taran Killam: http://j.mp/1BpJ4VJ
Kenan Thompson: http://j.mp/1BpJ7ks
Aidy Bryant: http://j.mp/1BpJ7kc
Blake Shelton: http://j.mp/1BpJ48j
Season 40 Episode 12: http://j.mp/1BpJ7AO

An audience member (Blake Shelton) heckles a magician (Taran Killam) until he grants him the power to go down on himself. Aired 1/24/15",168818,875,23,0,42,"PT5M29S"
"TN9WFwONJYE","2015-01-25T19:04:08.000Z","Hee Haw Monologue - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 40: http://j.mp/1BpJ48h
Jay Pharoah: http://j.mp/1BpJ9IZ
Vanessa Bayer: http://j.mp/1BpJ9Zm
Cecily Strong: http://j.mp/1BpJ9Zy
Bobby Moynihan: http://j.mp/1BpJco6
Taran Killam: http://j.mp/1BpJ4VJ
Blake Shelton: http://j.mp/1BpJtHP
Leslie Jones: http://j.mp/1BpJtaM
Pete Davidson: http://j.mp/1BpJueC
Season 40 Episode 12: http://j.mp/1BpJueH

Host Blake Shelton teaches Taran Killam, Pete Davidson, Jay Pharoah, Cecily Strong, Vanessa Bayer and Leslie Jones about country humor with help from an old kook (Bobby Moynihan). Aired 1/24/15",19795,128,9,0,6,"PT5M28S"
"USuqv9vvqsI","2014-12-21T17:31:05.000Z","Cat Rescue Commercial - Saturday Night Live","At the Whiskers Rescue holiday cat giveaway, customers can choose from such felines as Cat Stevens, who boasts a beautiful voice and also recently converted to hardcore Islam.  Aired 12/20/14

Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 40: http://j.mp/16FQWbl
Kate McKinnon: http://j.mp/16FSYYV
Amy Adams: http://j.mp/1wbyOun
Vanessa Bayer: http://j.mp/1wbyR9u
Season 40 Episode 10: http://j.mp/1wbAYuf",188732,1939,50,0,97,"PT3M44S"
"UZ_jp11WxC8","2015-01-18T08:44:48.000Z","MLK Cold Open - Saturday Night Live","The ghost of Martin Luther King, Jr. (Kenan Thompson) visits a student (Pete Davidson) writing a paper about him and gets a crash course in America's racial progress.

Get more SNL on Hulu Plus: http://www.hulu.com/saturday-night-live

Get more SNL: http://www.nbc.com/saturday-night-live
Full Episodes: http://www.nbc.com/saturday-night-live/video

Like SNL: https://www.facebook.com/snl
Follow SNL: https://twitter.com/nbcsnl
SNL Tumblr: http://nbcsnl.tumblr.com/
SNL Instagram: http://instagram.com/nbcsnl 
SNL Google+: https://plus.google.com/+SaturdayNightLive/ 
SNL Pinterest: http://www.pinterest.com/nbcsnl/",646238,4103,87,0,216,"PT4M33S"
"V8c6eA37roo","2015-01-18T00:59:14.000Z","Saturday Night Line: SNL's Kyle Mooney Answers Fan Questions","All season, fans wait for days in line for the chance to see Saturday Night Live.  What happens when their favorite SNL cast members invade the line?  Find out on Saturday Night Line!  New episodes every Saturday. #SNLine

Get more SNL on Hulu Plus: http://www.hulu.com/saturday-night-live

Get more SNL: http://www.nbc.com/saturday-night-live
Full Episodes: http://www.nbc.com/saturday-night-live/video

Like SNL: https://www.facebook.com/snl
Follow SNL: https://twitter.com/nbcsnl
SNL Tumblr: http://nbcsnl.tumblr.com/
SNL Instagram: http://instagram.com/nbcsnl 
SNL Google+: https://plus.google.com/+SaturdayNightLive/ 
SNL Pinterest: http://www.pinterest.com/nbcsnl/",81700,376,25,0,78,"PT3M19S"
"wAsBta25OGQ","2015-01-18T08:44:47.000Z","Bushwick, Brooklyn 2015 - SNL","Three friends (Kenan Thompson, Kevin Hart, Jay Pharoah) from Bushwick, Brooklyn, hang out on a corner and discuss what they've been up to.  Directed by Matt & Oz.

Get more SNL on Hulu Plus: http://www.hulu.com/saturday-night-live

Get more SNL: http://www.nbc.com/saturday-night-live
Full Episodes: http://www.nbc.com/saturday-night-liv...

Like SNL: https://www.facebook.com/snl
Follow SNL: https://twitter.com/nbcsnl
SNL Tumblr: http://nbcsnl.tumblr.com/
SNL Instagram: http://instagram.com/nbcsnl 
SNL Google+: https://plus.google.com/+SaturdayNightLive/ 
SNL Pinterest: http://www.pinterest.com/nbcsnl/",3221609,15886,362,0,1054,"PT3M57S"
"wdySBiSJEHU","2015-01-25T01:20:27.000Z","Saturday Night Line: SNL Fans Get Quizzed About Double Duty Hosts","All season, fans wait for days in line for the chance to see Saturday Night Live.  What happens when their favorite SNL cast members invade the line?  Find out on Saturday Night Line!  New episodes every Saturday. #SNLine

Get more SNL on Hulu Plus: http://www.hulu.com/saturday-night-live

Get more SNL: http://www.nbc.com/saturday-night-live
Full Episodes: http://www.nbc.com/saturday-night-live/video

Like SNL: https://www.facebook.com/snl
Follow SNL: https://twitter.com/nbcsnl
SNL Tumblr: http://nbcsnl.tumblr.com/
SNL Instagram: http://instagram.com/nbcsnl 
SNL Google+: https://plus.google.com/+SaturdayNightLive/ 
SNL Pinterest: http://www.pinterest.com/nbcsnl/",18884,75,8,0,3,"PT3M56S"
"XA5vUEX4TFQ","2015-01-25T19:04:08.000Z","Weekend Update: Riblet - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 40: http://j.mp/1BpJ48h
Blake Shelton: http://j.mp/1BpJ48j
Colin Jost: http://j.mp/1BpJ6Nc
Michael Che: http://j.mp/1BpJ4oH
Season 40 Episode 12: http://j.mp/1BpJ7AO

Michael Che&apos;s high school friend Riblet (Bobby Moynihan) makes an unexpected appearance and proves it's not that hard to be a Weekend Update anchor. Aired 1/24/15",13482,87,5,0,5,"PT3M30S"
"XZW4vzyO4v4","2015-01-18T01:09:16.000Z","Saturday Night Line: SNL Fans Get Resolution Solutions","All season, fans wait for days in line for the chance to see Saturday Night Live.  What happens when their favorite SNL cast members invade the line?  Find out on Saturday Night Line!  New episodes every Saturday. #SNLine

Get more SNL on Hulu Plus: http://www.hulu.com/saturday-night-live

Get more SNL: http://www.nbc.com/saturday-night-live
Full Episodes: http://www.nbc.com/saturday-night-live/video

Like SNL: https://www.facebook.com/snl
Follow SNL: https://twitter.com/nbcsnl
SNL Tumblr: http://nbcsnl.tumblr.com/
SNL Instagram: http://instagram.com/nbcsnl 
SNL Google+: https://plus.google.com/+SaturdayNightLive/ 
SNL Pinterest: http://www.pinterest.com/nbcsnl/",41497,121,24,0,11,"PT2M50S"
